﻿测点名称,时间,数据1,单位1,数据2,单位2,数据3,单位3
左幅六号索,	2026-01-13 20:33:10.000	,-26.133333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.240	,13.883333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.260	,-0.816667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.280	,1.633333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.300	,22.866667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.320	,9.8,mm/s^2
左幅六号索,	2026-01-13 20:33:15.340	,-31.033333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.360	,-38.383333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.380	,0.816667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.400	,6.533333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.420	,-23.683333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.440	,-30.216667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.460	,-40.016667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.480	,13.066667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.500	,45.733333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.520	,24.5,mm/s^2
左幅六号索,	2026-01-13 20:33:15.540	,22.05,mm/s^2
左幅六号索,	2026-01-13 20:33:15.560	,-4.9,mm/s^2
左幅六号索,	2026-01-13 20:33:15.580	,17.15,mm/s^2
左幅六号索,	2026-01-13 20:33:15.600	,66.15,mm/s^2
左幅六号索,	2026-01-13 20:33:15.620	,49.816667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.640	,-22.866667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.660	,-75.133333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.680	,-100.45,mm/s^2
左幅六号索,	2026-01-13 20:33:15.700	,-53.9,mm/s^2
左幅六号索,	2026-01-13 20:33:15.720	,15.516667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.740	,40.833333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.760	,36.75,mm/s^2
左幅六号索,	2026-01-13 20:33:15.780	,10.616667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.800	,13.066667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.820	,25.316667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.840	,32.666667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.860	,35.933333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.880	,6.533333,mm/s^2
左幅六号索,	2026-01-13 20:33:15.900	,-8.166667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.920	,-30.216667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.940	,-100.45,mm/s^2
左幅六号索,	2026-01-13 20:33:15.960	,-74.316667,mm/s^2
左幅六号索,	2026-01-13 20:33:15.980	,-14.7,mm/s^2
左幅六号索,	2026-01-13 20:33:16.000	,52.266667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.020	,61.25,mm/s^2
左幅六号索,	2026-01-13 20:33:16.040	,40.016667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.060	,71.866667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.080	,93.916667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.100	,25.316667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.120	,-66.966667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.140	,-94.733333,mm/s^2
左幅六号索,	2026-01-13 20:33:16.160	,-53.9,mm/s^2
左幅六号索,	2026-01-13 20:33:16.180	,-9.8,mm/s^2
左幅六号索,	2026-01-13 20:33:16.200	,26.95,mm/s^2
左幅六号索,	2026-01-13 20:33:16.220	,29.4,mm/s^2
左幅六号索,	2026-01-13 20:33:16.240	,3.266667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.260	,-19.6,mm/s^2
左幅六号索,	2026-01-13 20:33:16.280	,0.816667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.300	,15.516667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.320	,0.816667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.340	,-2.45,mm/s^2
左幅六号索,	2026-01-13 20:33:16.360	,19.6,mm/s^2
左幅六号索,	2026-01-13 20:33:16.380	,34.3,mm/s^2
左幅六号索,	2026-01-13 20:33:16.400	,-17.966667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.420	,-30.216667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.440	,-14.7,mm/s^2
左幅六号索,	2026-01-13 20:33:16.460	,-5.716667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.480	,13.883333,mm/s^2
左幅六号索,	2026-01-13 20:33:16.500	,-32.666667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.520	,-43.283333,mm/s^2
左幅六号索,	2026-01-13 20:33:16.540	,-13.883333,mm/s^2
左幅六号索,	2026-01-13 20:33:16.560	,8.983333,mm/s^2
左幅六号索,	2026-01-13 20:33:16.580	,36.75,mm/s^2
左幅六号索,	2026-01-13 20:33:16.600	,36.75,mm/s^2
左幅六号索,	2026-01-13 20:33:16.620	,-8.983333,mm/s^2
左幅六号索,	2026-01-13 20:33:16.640	,-4.9,mm/s^2
左幅六号索,	2026-01-13 20:33:16.660	,41.65,mm/s^2
左幅六号索,	2026-01-13 20:33:16.680	,59.616667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.700	,47.366667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.720	,-22.05,mm/s^2
左幅六号索,	2026-01-13 20:33:16.740	,-85.75,mm/s^2
左幅六号索,	2026-01-13 20:33:16.760	,-93.916667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.780	,-50.633333,mm/s^2
左幅六号索,	2026-01-13 20:33:16.800	,15.516667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.820	,27.766667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.840	,17.15,mm/s^2
左幅六号索,	2026-01-13 20:33:16.860	,18.783333,mm/s^2
左幅六号索,	2026-01-13 20:33:16.880	,0.816667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.900	,41.65,mm/s^2
左幅六号索,	2026-01-13 20:33:16.920	,26.95,mm/s^2
左幅六号索,	2026-01-13 20:33:16.940	,15.516667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.960	,27.766667,mm/s^2
左幅六号索,	2026-01-13 20:33:16.980	,-4.083333,mm/s^2
左幅六号索,	2026-01-13 20:33:17.000	,-53.9,mm/s^2
左幅六号索,	2026-01-13 20:33:17.020	,-99.633333,mm/s^2
左幅六号索,	2026-01-13 20:33:17.040	,-77.583333,mm/s^2
左幅六号索,	2026-01-13 20:33:17.060	,6.533333,mm/s^2
左幅六号索,	2026-01-13 20:33:17.080	,34.3,mm/s^2
左幅六号索,	2026-01-13 20:33:17.100	,23.683333,mm/s^2
左幅六号索,	2026-01-13 20:33:17.120	,53.9,mm/s^2
左幅六号索,	2026-01-13 20:33:17.140	,107.8,mm/s^2
左幅六号索,	2026-01-13 20:33:17.160	,93.916667,mm/s^2
左幅六号索,	2026-01-13 20:33:17.180	,11.433333,mm/s^2
左幅六号索,	2026-01-13 20:33:17.200	,-57.166667,mm/s^2
左幅六号索,	2026-01-13 20:33:17.220	,-77.583333,mm/s^2
左幅六号索,	2026-01-13 20:33:17.240	,-57.983333,mm/s^2
左幅六号索,	2026-01-13 20:33:17.260	,-8.983333,mm/s^2
左幅六号索,	2026-01-13 20:33:17.280	,31.85,mm/s^2
左幅六号索,	2026-01-13 20:33:17.300	,13.883333,mm/s^2
左幅六号索,	2026-01-13 20:33:17.320	,-3.266667,mm/s^2
左幅六号索,	2026-01-13 20:33:17.340	,-7.35,mm/s^2
左幅六号索,	2026-01-13 20:33:17.360	,17.966667,mm/s^2
左幅六号索,	2026-01-13 20:33:17.380	,3.266667,mm/s^2
左幅六号索,	2026-01-13 20:33:17.400	,-17.966667,mm/s^2
左幅六号索,	2026-01-13 20:33:17.420	,27.766667,mm/s^2
左幅六号索,	2026-01-13 20:33:17.440	,28.583333,mm/s^2
左幅六号索,	2026-01-13 20:33:17.460	,15.516667,mm/s^2
左幅六号索,	2026-01-13 20:33:17.480	,-12.25,mm/s^2
左幅六号索,	2026-01-13 20:33:17.500	,-40.016667,mm/s^2
左幅六号索,	2026-01-13 20:33:17.520	,-5.716667,mm/s^2
左幅六号索,	2026-01-13 20:33:17.540	,17.15,mm/s^2
